created,status,title,description,solved,id
2024-06-20T09:17:28,PENDING,NÃO CONSIGO ACESSO AO NOVO REQUERIMENTO,"Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br /><br />ESTOU SEM ACESSO A DUAS SEMANAS, COMO RESOLVER ISSO?",False,-XeubBvYxRLY3i3m
2024-06-20T02:11:16,PENDING,Acerto pós perícia,"Olá já tem 5 meses que meu acerto pós perícia fica em análise estou com desvio na coluna e mal consigo andar e precisava voltar trabalhar em maio e se quer foi agendado para o médico do INSS um retorno e não recebi nada do benefício,5 meses sem receber nada e passando necessidade pois meu trabalho era minha única renda ligo pra lá só falam pra esperar estou em um beco sem saída presa pois não posso voltar trabalhar e entrando em desespero já,gostaria de um retorno!",False,n9XHRro4DeedpFIY
2024-06-19T22:11:36,PENDING,Sistema fora do ar há 4 dias,"Boa noite, ligo ja tem 4 dias de manhã, de tarde e de noite e todas as vezes a resposta é a mesma sistema fora do ar . E ninguém sabe dizer desde quando esta e nem uma previsão de quando irá voltar . Minha solicitação tem prazo, não sei mas o que fazer.",False,nAWge2wcqdMnvQXe
2024-06-19T20:27:19,PENDING,PRECISO ACESSAR MINHA CARTEIRA DE TRABALHO,"Bom , quando eu entro na carteira de trabalho aparece que existem dados divergentes , porém já foi solicitado o ajuste,  e foi feito presencialmente no inss , esse problema já vai para mais de 1 ano , e o inss nunca resolve !!! Se eu precisar arrumar outro empreg9 , ou verificar a baixa,  como faço??? Se não tem a carteira",False,hoQcl_we1eaxC1bi
2024-06-19T19:53:11,PENDING,Erro no site,"Minha mãe estava com a data de nascimento errada no cpf, sendo ela a data diferente da certidão de nascimento, atualizamos estes dados no receita federal, porém no site meu Inss tivemos que fazer um novo cadastro, ao abrir o protocolo número*******, que está em andamento, não conseguimos acessar ele via aplicativo e nem via site. Sempre aparece a mensagem  Seus dados cadastrais estão divergentes entre Inss e a receita federal do Brasil , em qualquer situação do site acontece isso, sendo que o atendente do 135 comunicou que poderia acompanhar via site. Fica aqui minha indignação e solicitação de melhoria, como eu consigo abrir um chamado via site, e após não consigo o acompanhar! Chamado aberto dia 11/06/2024.",False,AoWcy9koh7EQB8W5
2024-06-20T11:07:20,PENDING,Desbloquear pra emprestimo,Olá me chamo ******* devido a um problema de família preciso fazer um empréstimo fiz o pedido do desbloqueio pra empréstimo no dia 10/06/24 no qual foi me informado que em 5 dias  seria desbloqueado e hoje já faz 10 dias e nada gostaria de uma solução pois realmente é urgente,False,Gs_voWdC0dvPaNih
2024-06-20T10:46:14,PENDING,PROBLEMAS NO ACESSO GERID INSS/OAB,"Sou advogado e estou desde 12/06 não consigo acessar o sistema SAG/Requerimento/INSS Digital (PAT atualmente).<br /><br />Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />&quot;LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br />Abrangência<br /><br />Selecione a Abrangência<br />Papel<br /><br />Selecione uma opção &quot;<br /><br />Ocorre que NÃO aparece nenhuma opção para preencher (abrangência e papel), desta forma, não consigo acessar o sistema.<br /><br />Espero uma resolução para o problema!<br /><br />Obrigado!",False,B9gN3HNHe1OfICjz
2024-06-20T10:14:27,PENDING,Pagamento de benefício bloqueado há varios meses.,"Sou curadora de uma senhora que é minha prima, interditata por problemas de saúde e mental e que vive numa casa de repouso.<br />Ela recebe 2 pensões por morte dos pais que é sua única renda para custear a clinica onde mora e suas necessidades pessoais.<br />Como não consigo ir todos os meses pessoalmente ao banco sacar o valor dos benefícios dela, algumas vezes ocorre do mesmo ser bloqueado.<br />Conferindo os extratos no site do INSS verifiquei que por varios meses os benefícios estão constando como não pagos, inclusive do ano de 2023 dos 2 benefícios.<br />Em 2023 constam 8 pagamentos não realizados em cada um dos benefícios e em 2024 são 6 pagamentos não realizados em cada um deles.<br />Diante disso, em 05/06/2024, entrei em contato com o 135 do INSS e falei com a Shirley (protocolos******* e 581251802), solicitando o desbloqueio e pagamento dos valores não pagos.<br />Foi me passado um prazo de 5 dias uteis para retorno e liberação dos pagamentos, porém já passou 15 dias e os valores continuam em análise.<br />Liguei novamente hoje no 135 e falei com a Jamile (protocolo*******) que me orientou a ligar na Ouvidoria pois de acordo com ela, essa análise pode demorar até 45 dias, o que para mim é inadmissível já que essa senhora depende desses valores para sobreviver e pagar a clinica onde reside.<br />Não tem possibilidade de esperarmos um prazo absurdo desses, sendo que a pessoa está viva e os valores são devidos. Não há muito o que ser analisado.<br />Amanhã (21/06/2024) é o dia de pagar a mensalidade da clinica e ela não tem dinheiro pra custear.<br />Preciso de um retorno com muita urgência para que esse problema seja resolvido o quanto antes.<br /><br />",False,w9hUrtRN2W9aiXim
2024-06-20T09:34:54,PENDING,PROBLEMAS NO ACESSO GERID INSS/OAB,"Sou advogado e estou desde 12/06 não consigo  acessar o sistema SAG/Requerimento/INSS Digital (PAT atualmente).<br /><br />Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />&quot;LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br />Abrangência<br /><br />Selecione a Abrangência<br />Papel<br /><br />Selecione uma opção &quot;<br /><br />Ocorre que NÃO aparece nenhuma opção para preencher (abrangência e papel), desta forma, não consigo acessar o sistema.<br /><br />Espero uma resolução para o problema!<br /><br />Obrigada!",False,R48x9feU18Cr4r8h
2024-06-20T09:17:28,PENDING,NÃO CONSIGO ACESSO AO NOVO REQUERIMENTO,"Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br /><br />ESTOU SEM ACESSO A DUAS SEMANAS, COMO RESOLVER ISSO?",False,-XeubBvYxRLY3i3m
2024-06-20T02:11:16,PENDING,Acerto pós perícia,"Olá já tem 5 meses que meu acerto pós perícia fica em análise estou com desvio na coluna e mal consigo andar e precisava voltar trabalhar em maio e se quer foi agendado para o médico do INSS um retorno e não recebi nada do benefício,5 meses sem receber nada e passando necessidade pois meu trabalho era minha única renda ligo pra lá só falam pra esperar estou em um beco sem saída presa pois não posso voltar trabalhar e entrando em desespero já,gostaria de um retorno!",False,n9XHRro4DeedpFIY
2024-06-19T22:11:36,PENDING,Sistema fora do ar há 4 dias,"Boa noite, ligo ja tem 4 dias de manhã, de tarde e de noite e todas as vezes a resposta é a mesma sistema fora do ar . E ninguém sabe dizer desde quando esta e nem uma previsão de quando irá voltar . Minha solicitação tem prazo, não sei mas o que fazer.",False,nAWge2wcqdMnvQXe
2024-06-19T20:27:19,PENDING,PRECISO ACESSAR MINHA CARTEIRA DE TRABALHO,"Bom , quando eu entro na carteira de trabalho aparece que existem dados divergentes , porém já foi solicitado o ajuste,  e foi feito presencialmente no inss , esse problema já vai para mais de 1 ano , e o inss nunca resolve !!! Se eu precisar arrumar outro empreg9 , ou verificar a baixa,  como faço??? Se não tem a carteira",False,hoQcl_we1eaxC1bi
2024-06-19T19:53:11,PENDING,Erro no site,"Minha mãe estava com a data de nascimento errada no cpf, sendo ela a data diferente da certidão de nascimento, atualizamos estes dados no receita federal, porém no site meu Inss tivemos que fazer um novo cadastro, ao abrir o protocolo número*******, que está em andamento, não conseguimos acessar ele via aplicativo e nem via site. Sempre aparece a mensagem  Seus dados cadastrais estão divergentes entre Inss e a receita federal do Brasil , em qualquer situação do site acontece isso, sendo que o atendente do 135 comunicou que poderia acompanhar via site. Fica aqui minha indignação e solicitação de melhoria, como eu consigo abrir um chamado via site, e após não consigo o acompanhar! Chamado aberto dia 11/06/2024.",False,AoWcy9koh7EQB8W5
2024-06-19T18:02:29,PENDING,Debito cod. 217 RMC indevido,"Estão debitando da minha folha de pagto o valor de 92,81 com codigo 217<br />RMC <br />Já liguei no 135 várias vezes e não sabem informar cada atendente responde com uma explicação.<br />Negociei um cartão e estou pagando todo mes em folha agora vem este débito pelo jeito vou pagar o dobro. <br />Alguem  pode resolver este problema? <br />Jeito estou pagando 2 vezes o cartão",False,fDzwS4exl-APei4G
2024-06-20T10:46:14,PENDING,PROBLEMAS NO ACESSO GERID INSS/OAB,"Sou advogado e estou desde 12/06 não consigo acessar o sistema SAG/Requerimento/INSS Digital (PAT atualmente).<br /><br />Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />&quot;LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br />Abrangência<br /><br />Selecione a Abrangência<br />Papel<br /><br />Selecione uma opção &quot;<br /><br />Ocorre que NÃO aparece nenhuma opção para preencher (abrangência e papel), desta forma, não consigo acessar o sistema.<br /><br />Espero uma resolução para o problema!<br /><br />Obrigado!",False,B9gN3HNHe1OfICjz
2024-06-20T10:14:27,PENDING,Pagamento de benefício bloqueado há varios meses.,"Sou curadora de uma senhora que é minha prima, interditata por problemas de saúde e mental e que vive numa casa de repouso.<br />Ela recebe 2 pensões por morte dos pais que é sua única renda para custear a clinica onde mora e suas necessidades pessoais.<br />Como não consigo ir todos os meses pessoalmente ao banco sacar o valor dos benefícios dela, algumas vezes ocorre do mesmo ser bloqueado.<br />Conferindo os extratos no site do INSS verifiquei que por varios meses os benefícios estão constando como não pagos, inclusive do ano de 2023 dos 2 benefícios.<br />Em 2023 constam 8 pagamentos não realizados em cada um dos benefícios e em 2024 são 6 pagamentos não realizados em cada um deles.<br />Diante disso, em 05/06/2024, entrei em contato com o 135 do INSS e falei com a Shirley (protocolos******* e 581251802), solicitando o desbloqueio e pagamento dos valores não pagos.<br />Foi me passado um prazo de 5 dias uteis para retorno e liberação dos pagamentos, porém já passou 15 dias e os valores continuam em análise.<br />Liguei novamente hoje no 135 e falei com a Jamile (protocolo*******) que me orientou a ligar na Ouvidoria pois de acordo com ela, essa análise pode demorar até 45 dias, o que para mim é inadmissível já que essa senhora depende desses valores para sobreviver e pagar a clinica onde reside.<br />Não tem possibilidade de esperarmos um prazo absurdo desses, sendo que a pessoa está viva e os valores são devidos. Não há muito o que ser analisado.<br />Amanhã (21/06/2024) é o dia de pagar a mensalidade da clinica e ela não tem dinheiro pra custear.<br />Preciso de um retorno com muita urgência para que esse problema seja resolvido o quanto antes.<br /><br />",False,w9hUrtRN2W9aiXim
2024-06-20T09:34:54,PENDING,PROBLEMAS NO ACESSO GERID INSS/OAB,"Sou advogado e estou desde 12/06 não consigo  acessar o sistema SAG/Requerimento/INSS Digital (PAT atualmente).<br /><br />Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />&quot;LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br />Abrangência<br /><br />Selecione a Abrangência<br />Papel<br /><br />Selecione uma opção &quot;<br /><br />Ocorre que NÃO aparece nenhuma opção para preencher (abrangência e papel), desta forma, não consigo acessar o sistema.<br /><br />Espero uma resolução para o problema!<br /><br />Obrigada!",False,R48x9feU18Cr4r8h
2024-06-20T09:17:28,PENDING,NÃO CONSIGO ACESSO AO NOVO REQUERIMENTO,"Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br /><br />ESTOU SEM ACESSO A DUAS SEMANAS, COMO RESOLVER ISSO?",False,-XeubBvYxRLY3i3m
2024-06-20T02:11:16,PENDING,Acerto pós perícia,"Olá já tem 5 meses que meu acerto pós perícia fica em análise estou com desvio na coluna e mal consigo andar e precisava voltar trabalhar em maio e se quer foi agendado para o médico do INSS um retorno e não recebi nada do benefício,5 meses sem receber nada e passando necessidade pois meu trabalho era minha única renda ligo pra lá só falam pra esperar estou em um beco sem saída presa pois não posso voltar trabalhar e entrando em desespero já,gostaria de um retorno!",False,n9XHRro4DeedpFIY
2024-06-19T22:11:36,PENDING,Sistema fora do ar há 4 dias,"Boa noite, ligo ja tem 4 dias de manhã, de tarde e de noite e todas as vezes a resposta é a mesma sistema fora do ar . E ninguém sabe dizer desde quando esta e nem uma previsão de quando irá voltar . Minha solicitação tem prazo, não sei mas o que fazer.",False,nAWge2wcqdMnvQXe
2024-06-19T20:27:19,PENDING,PRECISO ACESSAR MINHA CARTEIRA DE TRABALHO,"Bom , quando eu entro na carteira de trabalho aparece que existem dados divergentes , porém já foi solicitado o ajuste,  e foi feito presencialmente no inss , esse problema já vai para mais de 1 ano , e o inss nunca resolve !!! Se eu precisar arrumar outro empreg9 , ou verificar a baixa,  como faço??? Se não tem a carteira",False,hoQcl_we1eaxC1bi
2024-06-19T19:53:11,PENDING,Erro no site,"Minha mãe estava com a data de nascimento errada no cpf, sendo ela a data diferente da certidão de nascimento, atualizamos estes dados no receita federal, porém no site meu Inss tivemos que fazer um novo cadastro, ao abrir o protocolo número*******, que está em andamento, não conseguimos acessar ele via aplicativo e nem via site. Sempre aparece a mensagem  Seus dados cadastrais estão divergentes entre Inss e a receita federal do Brasil , em qualquer situação do site acontece isso, sendo que o atendente do 135 comunicou que poderia acompanhar via site. Fica aqui minha indignação e solicitação de melhoria, como eu consigo abrir um chamado via site, e após não consigo o acompanhar! Chamado aberto dia 11/06/2024.",False,AoWcy9koh7EQB8W5
2024-06-19T18:02:29,PENDING,Debito cod. 217 RMC indevido,"Estão debitando da minha folha de pagto o valor de 92,81 com codigo 217<br />RMC <br />Já liguei no 135 várias vezes e não sabem informar cada atendente responde com uma explicação.<br />Negociei um cartão e estou pagando todo mes em folha agora vem este débito pelo jeito vou pagar o dobro. <br />Alguem  pode resolver este problema? <br />Jeito estou pagando 2 vezes o cartão",False,fDzwS4exl-APei4G
2024-06-19T18:01:02,PENDING,Meu Benefício foi Bloqueado,"Preciso que me ajudar e que possa consertar um erro meu.<br /><br />Eu não sabia que eu desbloqueando e bloqueando o empréstimo consignado poderia dá isso, preciso que ajuda a consertar isso, isso foi uma sacanagem comigo de vcs por falta de informação.<br /><br /><br />A seguinte mensagem que apareceu logo isso: Desbloqueio para empréstimo não permitido. Por questão de segurança, o benefício se mantém bloqueado por 60 dias após ter sido realizada alteração por: solicitação do segurado.<br /><br />",False,sh50FBdcAAklCw8X
2024-06-20T10:14:27,PENDING,Pagamento de benefício bloqueado há varios meses.,"Sou curadora de uma senhora que é minha prima, interditata por problemas de saúde e mental e que vive numa casa de repouso.<br />Ela recebe 2 pensões por morte dos pais que é sua única renda para custear a clinica onde mora e suas necessidades pessoais.<br />Como não consigo ir todos os meses pessoalmente ao banco sacar o valor dos benefícios dela, algumas vezes ocorre do mesmo ser bloqueado.<br />Conferindo os extratos no site do INSS verifiquei que por varios meses os benefícios estão constando como não pagos, inclusive do ano de 2023 dos 2 benefícios.<br />Em 2023 constam 8 pagamentos não realizados em cada um dos benefícios e em 2024 são 6 pagamentos não realizados em cada um deles.<br />Diante disso, em 05/06/2024, entrei em contato com o 135 do INSS e falei com a Shirley (protocolos******* e 581251802), solicitando o desbloqueio e pagamento dos valores não pagos.<br />Foi me passado um prazo de 5 dias uteis para retorno e liberação dos pagamentos, porém já passou 15 dias e os valores continuam em análise.<br />Liguei novamente hoje no 135 e falei com a Jamile (protocolo*******) que me orientou a ligar na Ouvidoria pois de acordo com ela, essa análise pode demorar até 45 dias, o que para mim é inadmissível já que essa senhora depende desses valores para sobreviver e pagar a clinica onde reside.<br />Não tem possibilidade de esperarmos um prazo absurdo desses, sendo que a pessoa está viva e os valores são devidos. Não há muito o que ser analisado.<br />Amanhã (21/06/2024) é o dia de pagar a mensalidade da clinica e ela não tem dinheiro pra custear.<br />Preciso de um retorno com muita urgência para que esse problema seja resolvido o quanto antes.<br /><br />",False,w9hUrtRN2W9aiXim
2024-06-20T09:34:54,PENDING,PROBLEMAS NO ACESSO GERID INSS/OAB,"Sou advogado e estou desde 12/06 não consigo  acessar o sistema SAG/Requerimento/INSS Digital (PAT atualmente).<br /><br />Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />&quot;LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br />Abrangência<br /><br />Selecione a Abrangência<br />Papel<br /><br />Selecione uma opção &quot;<br /><br />Ocorre que NÃO aparece nenhuma opção para preencher (abrangência e papel), desta forma, não consigo acessar o sistema.<br /><br />Espero uma resolução para o problema!<br /><br />Obrigada!",False,R48x9feU18Cr4r8h
2024-06-20T09:17:28,PENDING,NÃO CONSIGO ACESSO AO NOVO REQUERIMENTO,"Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br /><br />ESTOU SEM ACESSO A DUAS SEMANAS, COMO RESOLVER ISSO?",False,-XeubBvYxRLY3i3m
2024-06-20T02:11:16,PENDING,Acerto pós perícia,"Olá já tem 5 meses que meu acerto pós perícia fica em análise estou com desvio na coluna e mal consigo andar e precisava voltar trabalhar em maio e se quer foi agendado para o médico do INSS um retorno e não recebi nada do benefício,5 meses sem receber nada e passando necessidade pois meu trabalho era minha única renda ligo pra lá só falam pra esperar estou em um beco sem saída presa pois não posso voltar trabalhar e entrando em desespero já,gostaria de um retorno!",False,n9XHRro4DeedpFIY
2024-06-19T22:11:36,PENDING,Sistema fora do ar há 4 dias,"Boa noite, ligo ja tem 4 dias de manhã, de tarde e de noite e todas as vezes a resposta é a mesma sistema fora do ar . E ninguém sabe dizer desde quando esta e nem uma previsão de quando irá voltar . Minha solicitação tem prazo, não sei mas o que fazer.",False,nAWge2wcqdMnvQXe
2024-06-19T20:27:19,PENDING,PRECISO ACESSAR MINHA CARTEIRA DE TRABALHO,"Bom , quando eu entro na carteira de trabalho aparece que existem dados divergentes , porém já foi solicitado o ajuste,  e foi feito presencialmente no inss , esse problema já vai para mais de 1 ano , e o inss nunca resolve !!! Se eu precisar arrumar outro empreg9 , ou verificar a baixa,  como faço??? Se não tem a carteira",False,hoQcl_we1eaxC1bi
2024-06-19T19:53:11,PENDING,Erro no site,"Minha mãe estava com a data de nascimento errada no cpf, sendo ela a data diferente da certidão de nascimento, atualizamos estes dados no receita federal, porém no site meu Inss tivemos que fazer um novo cadastro, ao abrir o protocolo número*******, que está em andamento, não conseguimos acessar ele via aplicativo e nem via site. Sempre aparece a mensagem  Seus dados cadastrais estão divergentes entre Inss e a receita federal do Brasil , em qualquer situação do site acontece isso, sendo que o atendente do 135 comunicou que poderia acompanhar via site. Fica aqui minha indignação e solicitação de melhoria, como eu consigo abrir um chamado via site, e após não consigo o acompanhar! Chamado aberto dia 11/06/2024.",False,AoWcy9koh7EQB8W5
2024-06-19T18:02:29,PENDING,Debito cod. 217 RMC indevido,"Estão debitando da minha folha de pagto o valor de 92,81 com codigo 217<br />RMC <br />Já liguei no 135 várias vezes e não sabem informar cada atendente responde com uma explicação.<br />Negociei um cartão e estou pagando todo mes em folha agora vem este débito pelo jeito vou pagar o dobro. <br />Alguem  pode resolver este problema? <br />Jeito estou pagando 2 vezes o cartão",False,fDzwS4exl-APei4G
2024-06-19T18:01:02,PENDING,Meu Benefício foi Bloqueado,"Preciso que me ajudar e que possa consertar um erro meu.<br /><br />Eu não sabia que eu desbloqueando e bloqueando o empréstimo consignado poderia dá isso, preciso que ajuda a consertar isso, isso foi uma sacanagem comigo de vcs por falta de informação.<br /><br /><br />A seguinte mensagem que apareceu logo isso: Desbloqueio para empréstimo não permitido. Por questão de segurança, o benefício se mantém bloqueado por 60 dias após ter sido realizada alteração por: solicitação do segurado.<br /><br />",False,sh50FBdcAAklCw8X
2024-06-19T15:48:14,PENDING,Tô com margens negativas preciso resolver isso,Não tô conseguindo refinanciar meu empréstimo por está com margem negativa no inss,False,XpU3USqk5RPc1yrf
2024-06-20T09:34:54,PENDING,PROBLEMAS NO ACESSO GERID INSS/OAB,"Sou advogado e estou desde 12/06 não consigo  acessar o sistema SAG/Requerimento/INSS Digital (PAT atualmente).<br /><br />Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />&quot;LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br />Abrangência<br /><br />Selecione a Abrangência<br />Papel<br /><br />Selecione uma opção &quot;<br /><br />Ocorre que NÃO aparece nenhuma opção para preencher (abrangência e papel), desta forma, não consigo acessar o sistema.<br /><br />Espero uma resolução para o problema!<br /><br />Obrigada!",False,R48x9feU18Cr4r8h
2024-06-20T09:17:28,PENDING,NÃO CONSIGO ACESSO AO NOVO REQUERIMENTO,"Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br /><br />ESTOU SEM ACESSO A DUAS SEMANAS, COMO RESOLVER ISSO?",False,-XeubBvYxRLY3i3m
2024-06-20T02:11:16,PENDING,Acerto pós perícia,"Olá já tem 5 meses que meu acerto pós perícia fica em análise estou com desvio na coluna e mal consigo andar e precisava voltar trabalhar em maio e se quer foi agendado para o médico do INSS um retorno e não recebi nada do benefício,5 meses sem receber nada e passando necessidade pois meu trabalho era minha única renda ligo pra lá só falam pra esperar estou em um beco sem saída presa pois não posso voltar trabalhar e entrando em desespero já,gostaria de um retorno!",False,n9XHRro4DeedpFIY
2024-06-19T22:11:36,PENDING,Sistema fora do ar há 4 dias,"Boa noite, ligo ja tem 4 dias de manhã, de tarde e de noite e todas as vezes a resposta é a mesma sistema fora do ar . E ninguém sabe dizer desde quando esta e nem uma previsão de quando irá voltar . Minha solicitação tem prazo, não sei mas o que fazer.",False,nAWge2wcqdMnvQXe
2024-06-19T20:27:19,PENDING,PRECISO ACESSAR MINHA CARTEIRA DE TRABALHO,"Bom , quando eu entro na carteira de trabalho aparece que existem dados divergentes , porém já foi solicitado o ajuste,  e foi feito presencialmente no inss , esse problema já vai para mais de 1 ano , e o inss nunca resolve !!! Se eu precisar arrumar outro empreg9 , ou verificar a baixa,  como faço??? Se não tem a carteira",False,hoQcl_we1eaxC1bi
2024-06-19T19:53:11,PENDING,Erro no site,"Minha mãe estava com a data de nascimento errada no cpf, sendo ela a data diferente da certidão de nascimento, atualizamos estes dados no receita federal, porém no site meu Inss tivemos que fazer um novo cadastro, ao abrir o protocolo número*******, que está em andamento, não conseguimos acessar ele via aplicativo e nem via site. Sempre aparece a mensagem  Seus dados cadastrais estão divergentes entre Inss e a receita federal do Brasil , em qualquer situação do site acontece isso, sendo que o atendente do 135 comunicou que poderia acompanhar via site. Fica aqui minha indignação e solicitação de melhoria, como eu consigo abrir um chamado via site, e após não consigo o acompanhar! Chamado aberto dia 11/06/2024.",False,AoWcy9koh7EQB8W5
2024-06-19T18:02:29,PENDING,Debito cod. 217 RMC indevido,"Estão debitando da minha folha de pagto o valor de 92,81 com codigo 217<br />RMC <br />Já liguei no 135 várias vezes e não sabem informar cada atendente responde com uma explicação.<br />Negociei um cartão e estou pagando todo mes em folha agora vem este débito pelo jeito vou pagar o dobro. <br />Alguem  pode resolver este problema? <br />Jeito estou pagando 2 vezes o cartão",False,fDzwS4exl-APei4G
2024-06-19T18:01:02,PENDING,Meu Benefício foi Bloqueado,"Preciso que me ajudar e que possa consertar um erro meu.<br /><br />Eu não sabia que eu desbloqueando e bloqueando o empréstimo consignado poderia dá isso, preciso que ajuda a consertar isso, isso foi uma sacanagem comigo de vcs por falta de informação.<br /><br /><br />A seguinte mensagem que apareceu logo isso: Desbloqueio para empréstimo não permitido. Por questão de segurança, o benefício se mantém bloqueado por 60 dias após ter sido realizada alteração por: solicitação do segurado.<br /><br />",False,sh50FBdcAAklCw8X
2024-06-19T15:48:14,PENDING,Tô com margens negativas preciso resolver isso,Não tô conseguindo refinanciar meu empréstimo por está com margem negativa no inss,False,XpU3USqk5RPc1yrf
2024-06-19T15:44:09,PENDING,meu marido ficou paraplégico em fevereiro e até agora nada de receber o auxilio doença,Em fevereiro meu marido sofreu um acidente de moto e ficou paraplégico. Março foi dado entrada no auxilio doença e até agora continua em analise. <br />Até quando?,False,uCMZt9xTjRyIcydM
2024-06-20T09:17:28,PENDING,NÃO CONSIGO ACESSO AO NOVO REQUERIMENTO,"Após a confirmação de duas etapas, aparece a tela com a seguinte informação:<br /><br />LOGIN - PAT<br />A aplicação SAG solicita acesso às seguintes informações sobre você:<br /><br />Nome completo<br />Suas permissões de acesso<br />CPF<br />Abrangência<br />Papel<br />Matrícula do usuário<br />Lista de Organization Unities em seu cadastro no LDAP<br /><br />ESTOU SEM ACESSO A DUAS SEMANAS, COMO RESOLVER ISSO?",False,-XeubBvYxRLY3i3m
2024-06-20T02:11:16,PENDING,Acerto pós perícia,"Olá já tem 5 meses que meu acerto pós perícia fica em análise estou com desvio na coluna e mal consigo andar e precisava voltar trabalhar em maio e se quer foi agendado para o médico do INSS um retorno e não recebi nada do benefício,5 meses sem receber nada e passando necessidade pois meu trabalho era minha única renda ligo pra lá só falam pra esperar estou em um beco sem saída presa pois não posso voltar trabalhar e entrando em desespero já,gostaria de um retorno!",False,n9XHRro4DeedpFIY
2024-06-19T22:11:36,PENDING,Sistema fora do ar há 4 dias,"Boa noite, ligo ja tem 4 dias de manhã, de tarde e de noite e todas as vezes a resposta é a mesma sistema fora do ar . E ninguém sabe dizer desde quando esta e nem uma previsão de quando irá voltar . Minha solicitação tem prazo, não sei mas o que fazer.",False,nAWge2wcqdMnvQXe
2024-06-19T20:27:19,PENDING,PRECISO ACESSAR MINHA CARTEIRA DE TRABALHO,"Bom , quando eu entro na carteira de trabalho aparece que existem dados divergentes , porém já foi solicitado o ajuste,  e foi feito presencialmente no inss , esse problema já vai para mais de 1 ano , e o inss nunca resolve !!! Se eu precisar arrumar outro empreg9 , ou verificar a baixa,  como faço??? Se não tem a carteira",False,hoQcl_we1eaxC1bi
